"manager","ตัวจัดการ, ผู้จัดการ, โปรแกรมจัดการ, เครื่องมือจัดการ",
"mandatory",,
"Mandrake",,
"Manchuria","แมนจูเรีย","ภูมิภาคหนึ่งของจีน"
"man pages",,
"manual","ด้วยตนเอง, แบบปรับเลือกเอง",
"manually","ด้วยตนเอง, โดยกำหนดเอง, โดยกำหนดเอง, โดยปรับเลือกเอง",
"manual page",,
"manufacturer","ผู้ผลิต",
"map","แผนที่",
"margin","ขอบ, ขอบกระดาษ",
"mark","ทำเครื่องหมาย",
"marker","เครื่องหมาย, สิ่งที่ใช้ทำเครื่องหมาย",
"markup",,
"maroon","น้ำตาลแดง",
"marquee",,
"mask","หน้ากาก, พราง",
"master","ต้นฉบับ, ต้นแบบ, แม่แบบ, เค้าโครงหลัก",
"match","เข้ากัน, ตรงกัน",
"matrix","เมทริกซ์, แมทริกซ์",
"Mauritius","มอริเชียส","สาธารณรัฐมอริเชียส (Republic of Mauritius)"
"maximize","ขยายแผ่",
"MB","เมกะไบต์","Megabyte, 1024 kilobytes"
"MDI",,"Memory Display Interface, Multiple Document Interface"
"measurement","การวัด",
"media","สื่อ",
"median","ค่ามัธยฐาน",
"medium","ปานกลาง",
"meeting","การประชุม",
"megabyte","เมกะไบต์",
"member","สมาชิก",
"memo","บันทึกช่วยจำ",
"memorandum","บันทึกช่วยจำ",
"memory","หน่วยความจำ",
"menu","เมนู",
"menubar","แถบเมนู",
"merge","ผสาน, รวม",
"message","ข้อความ",
"messenger","ผู้ส่งสาร",
"meta",,
"metafile",,
"meter","มิเตอร์, เครื่องวัด",
"method","วิธี",
"metric","เมตริก",
"Mexico","เม็กซิโก","สหรัฐเม็กซิโก (United Mexican States)"
"MHz","เมกะเฮิรตซ์",
"Micronesia","ไมโครนีเซีย","สหพันธรัฐไมโครนีเซีย (Federated States of Micronesia)"
"microphone","ไมโครโฟน",
"middle","กลาง, ตรงกลาง, จุดกึ่งกลาง",
"migrate","ถ่ายโอน, โยกย้าย, ย้ายข้อมูล",
"mile","ไมล์",
"mileage",,
"milestone","หลักไมล์, เหตุการณ์สำคัญ",
"millimeter","มิลลิเมตร",
"millisecond","มิลลิวินาที",
"mime",,
"mini icon",,
"minimize","ย่อเก็บ",
"minix","มินิกซ์",
"minus","ลบ",
"minute","นาที",
"mirror","กระจก, (สร้าง)ภาพสะท้อน, แหล่งสำเนา",
"misc","เบ็ดเตล็ด",
"miscellaneous","เบ็ดเตล็ด",
"mixer","มิกเซอร์เสียง",
"mobile","(อุปกรณ์)เคลื่อนที่, (อุปกรณ์)พกพา",
"modal",,
"mode","โหมด, ภาวะ",
"model","โมเดล, รุ่น, แบบ",
"modem","โมเด็ม",
"moderate","ปานกลาง",
"third party","ผู้ผลิตอื่น",
"modifier",,
"modify","แก้ไข, ปรับเปลี่ยน",
"modular","มอดุลาร์",
"module","มอดูล",
"Moldova","มอลโดวา","สาธารณรัฐมอลโดวา (Republic of Moldova)"
"molecule","โมเลกุล",
"Monaco","โมนาโก","ชื่อประเทศในทวีปยุโรป, ราชรัฐโมนาโก (Principality of Monaco)"
"Mongolia","มองโกเลีย","ชื่อประเทศในทวีปเอเชียตะวันออก"
"monitor","จอภาพ, เฝ้าสังเกต",
"mono-auxiliary",,
"mono-channel",,
"monochrome","ขาวดำ",
"mono-internalspeaker",,
"mono-jack",,
"mono-microphone",,
"monospace","ความกว้างคงที่",
"druid","เครื่องมือวิเศษ",
"Morocco","โมร็อกโก","ราชอาณาจักรโมร็อกโก (The Kingdom of Morocco)"
"motion","การเคลื่อนไหว",
"mount","เมานท์, การเชื่อมต่อ, การติดตั้ง, ติดตั้ง",
"mouse","เมาส์",
"mouse cursor",,
"moveable","ที่เคลื่อนที่ได้, ที่ย้ายได้",
"movement","การเคลื่อนย้าย",
"movie","ภาพยนตร์, หนัง",
"Mozambique","โมซัมบิก","สาธารณรัฐโมซัมบิก (Republic of Mozambique)"
"mozilla","โมซิลลา",
"MPEG","MPEG, เอ็มเพ็ก","Moving Picture Experts Group"
"MTU","MTU",
"Mukden","มุกเดน",
"multicast",,
"multichannel",,
"multi-chart",,
"multi-key",,
"multi-line",,
"multilingual","หลายภาษา, หลากภาษา",
"multimedia","สื่อประสม, มัลติมีเดีย",
"multimeter",,
"multirow",,
"music",,
"mute","ปิดเสียง",
"Myanmar","พม่า","สหภาพพม่า (Union of Myanmar)"
"namespace",,
"Namibia","นามิเบีย","สาธารณรัฐนามิเบีย (Republic of Namibia)"
"Nauru","นาอูรู","สาธารณรัฐนาอูรู (Republic of Nauru)"
"navigate","นำทาง",
"navigator","ผู้นำทาง",
"navy","กรมท่า, น้ำเงินกรมท่า",
"neon","นีออน",
"Nepal","เนปาล","ราชอาณาจักรเนปาล (Kingdom of Nepal)"
"net",,
"Netherlands","เนเธอร์แลนด์","ชื่อประเทศในทวีปยุโรป, ราชอาณาจักรเนเธอร์แลนด์ (Kingdom of the Netherlands)"
"netmask",,
"netscape","เน็ตสเคป",
"network","เน็ตเวิร์ก, เครือข่าย",
"network administrator","ผู้ดูแลระบบเครือข่าย",
"networking","ระบบเครือข่าย",
"neutral","ปานกลาง, เป็นกลาง",
"neutron","นิวตรอน",
"New Delhi","นิวเดลี",
"newline","(อักขระ)ขึ้นบรรทัดใหม่",
"news group","กลุ่มข่าว",
"newsletter","จดหมายข่าว",
"newspaper","หนังสือพิมพ์",
"newsprint","สิ่งพิมพ์",
"New Zealand","นิวซีแลนด์",
"next","ถัดไป, ต่อไป",
"NFS",,"Network File System [Sun]"
"Nicaragua","นิการากัว","สาธารณรัฐนิการากัว (Republic of Nicaragua)"
"nice",,
"nickname","ชื่อเล่น",
"Niger","ไนเจอร์","สาธารณรัฐไนเจอร์ (Republic of Niger)"
"Nigeria","ไนจีเรีย","สหพันธ์สาธารณรัฐไนจีเรีย (Federal Republic of Nigeria)"
"node","โหนด",
"noname","ยังไม่มีชื่อ","เหมือน untitled"
"non-interlaced",,
"norm","มาตรฐาน, ปานกลาง",
"normal","ปกติ",
"normal distribution","การแจกแจงแบบปกติ",
"normalize",,
"Norway","นอร์เวย์","ชื่อประเทศในทวีปยุโรป, ราชอาณาจักรนอร์เวย์ (Kingdom of Norway)"
"note","บันทึกข้อความ",
"notebook","โน้ตบุ๊ก",
"notepad","สมุดจด, สมุดบันทึก",
"notification","การแจ้งเหตุ",
"notify","แจ้งเหตุ",
"nudge","สะกิด",
"null","ว่างเปล่า, ไม่มีค่า",
